date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:28:21	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Oct%202022%2006:58:07%20GMT	https://www.youtube.com/c/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCU3JjZIPax0rTWYXAKF6sig	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/c/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCU3JjZIPax0rTWYXAKF6sig.994.delayed	(from https://www.youtube.com/c/ayubrazil)
12:28:22	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/t/privacy.995.delayed	(from https://www.youtube.com/c/ForeverPlayer)
12:28:23	870108/870108	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Oct%202022%2006:58:08%20GMT	https://www.youtube.com/channel/UCcn0BFXHCtkqJl8CAPDj9og	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/UCcn0BFXHCtkqJl8CAPDj9og.html	(from https://www.youtube.com/c/ForeverPlayer)
12:28:23	25502/25502	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Oct%202022%2006:58:09%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCcn0BFXHCtkqJl8CAPDj9og	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/feeds/videosbac0.xml	(from https://www.youtube.com/c/ForeverPlayer)
12:28:24	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:10%20GMT	https://www.youtube.com/c/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCcn0BFXHCtkqJl8CAPDj9og	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/c/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCcn0BFXHCtkqJl8CAPDj9og.998.delayed	(from https://www.youtube.com/c/ForeverPlayer)
12:28:25	487042/487042	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Oct%202022%2006:58:10%20GMT	https://www.youtube.com/c/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCcn0BFXHCtkqJl8CAPDj9og	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/c/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCcn0BFXHCtkqJl8CAPDj9og.html	(from https://www.youtube.com/c/ForeverPlayer)
12:28:25	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:11%20GMT	https://www.youtube.com/c/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCcn0BFXHCtkqJl8CAPDj9og	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/c/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCcn0BFXHCtkqJl8CAPDj9og.99a.delayed	(from https://www.youtube.com/c/ForeverPlayer)
12:28:26	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Oct%202022%2006:58:11%20GMT	https://www.youtube.com/c/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCcn0BFXHCtkqJl8CAPDj9og	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/c/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCcn0BFXHCtkqJl8CAPDj9og.99b.delayed	(from https://www.youtube.com/c/ForeverPlayer)
12:28:26	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/t/privacy.99c.delayed	(from https://www.youtube.com/c/Sam-Mbi)
12:28:28	841857/841857	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Oct%202022%2006:58:13%20GMT	https://www.youtube.com/channel/UCfD7mIlH_bZQq383HXUE-kw	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/UCfD7mIlH_bZQq383HXUE-kw.html	(from https://www.youtube.com/c/Sam-Mbi)
12:28:29	20000/20000	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Oct%202022%2006:58:14%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCfD7mIlH_bZQq383HXUE-kw	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/feeds/videos7d30.xml	(from https://www.youtube.com/c/Sam-Mbi)
12:28:29	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:15%20GMT	https://www.youtube.com/c/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCfD7mIlH_bZQq383HXUE-kw	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/c/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCfD7mIlH_bZQq383HXUE-kw.99f.delayed	(from https://www.youtube.com/c/Sam-Mbi)
12:28:30	487042/487042	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Oct%202022%2006:58:15%20GMT	https://www.youtube.com/c/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCfD7mIlH_bZQq383HXUE-kw	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/c/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCfD7mIlH_bZQq383HXUE-kw.html	(from https://www.youtube.com/c/Sam-Mbi)
12:28:30	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:16%20GMT	https://www.youtube.com/c/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCfD7mIlH_bZQq383HXUE-kw	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/c/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCfD7mIlH_bZQq383HXUE-kw.9a1.delayed	(from https://www.youtube.com/c/Sam-Mbi)
12:28:31	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Oct%202022%2006:58:17%20GMT	https://www.youtube.com/c/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCfD7mIlH_bZQq383HXUE-kw	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/c/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCfD7mIlH_bZQq383HXUE-kw.9a2.delayed	(from https://www.youtube.com/c/Sam-Mbi)
12:28:31	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/t/privacy.9a3.delayed	(from https://www.youtube.com/channel/UC7bEKSgQraTJ0USfATkZ-Hw)
12:28:33	26578/26578	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Oct%202022%2006:58:18%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UC7bEKSgQraTJ0USfATkZ-Hw	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/feeds/videos8877.xml	(from https://www.youtube.com/channel/UC7bEKSgQraTJ0USfATkZ-Hw)
12:28:33	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:19%20GMT	https://www.youtube.com/channel/android-app://com.google.android.youtube/http/www.youtube.com/channel/UC7bEKSgQraTJ0USfATkZ-Hw	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UC7bEKSgQraTJ0USfATkZ-Hw.9a5.delayed	(from https://www.youtube.com/channel/UC7bEKSgQraTJ0USfATkZ-Hw)
12:28:34	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Oct%202022%2006:58:19%20GMT	https://www.youtube.com/channel/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UC7bEKSgQraTJ0USfATkZ-Hw	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UC7bEKSgQraTJ0USfATkZ-Hw.9a6.delayed	(from https://www.youtube.com/channel/UC7bEKSgQraTJ0USfATkZ-Hw)
12:28:34	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:20%20GMT	https://www.youtube.com/channel/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UC7bEKSgQraTJ0USfATkZ-Hw	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UC7bEKSgQraTJ0USfATkZ-Hw.9a7.delayed	(from https://www.youtube.com/channel/UC7bEKSgQraTJ0USfATkZ-Hw)
12:28:35	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Oct%202022%2006:58:20%20GMT	https://www.youtube.com/channel/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UC7bEKSgQraTJ0USfATkZ-Hw	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UC7bEKSgQraTJ0USfATkZ-Hw.9a8.delayed	(from https://www.youtube.com/channel/UC7bEKSgQraTJ0USfATkZ-Hw)
12:28:35	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/t/privacy.9a9.delayed	(from https://www.youtube.com/c/JudyGaming)
12:28:36	686030/686030	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Oct%202022%2006:58:22%20GMT	https://www.youtube.com/channel/UCDPXhAkSq_JjVdFUU60A-1A	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/UCDPXhAkSq_JjVdFUU60A-1A.html	(from https://www.youtube.com/c/JudyGaming)
12:28:37	28772/28772	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Oct%202022%2006:58:23%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCDPXhAkSq_JjVdFUU60A-1A	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/feeds/videos0383.xml	(from https://www.youtube.com/c/JudyGaming)
12:28:38	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:23%20GMT	https://www.youtube.com/c/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCDPXhAkSq_JjVdFUU60A-1A	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/c/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCDPXhAkSq_JjVdFUU60A-1A.9ac.delayed	(from https://www.youtube.com/c/JudyGaming)
12:28:38	487042/487042	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Oct%202022%2006:58:24%20GMT	https://www.youtube.com/c/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCDPXhAkSq_JjVdFUU60A-1A	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/c/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCDPXhAkSq_JjVdFUU60A-1A.html	(from https://www.youtube.com/c/JudyGaming)
12:28:39	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:25%20GMT	https://www.youtube.com/c/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCDPXhAkSq_JjVdFUU60A-1A	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/c/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCDPXhAkSq_JjVdFUU60A-1A.9ae.delayed	(from https://www.youtube.com/c/JudyGaming)
12:28:39	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Oct%202022%2006:58:25%20GMT	https://www.youtube.com/c/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCDPXhAkSq_JjVdFUU60A-1A	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/c/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCDPXhAkSq_JjVdFUU60A-1A.9af.delayed	(from https://www.youtube.com/c/JudyGaming)
12:28:40	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/t/privacy.9b0.delayed	(from https://www.youtube.com/channel/UCKizsKkBBjuEoY_fgRx-4QQ)
12:28:41	31678/31678	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Oct%202022%2006:58:27%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCKizsKkBBjuEoY_fgRx-4QQ	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/feeds/videos3cec.xml	(from https://www.youtube.com/channel/UCKizsKkBBjuEoY_fgRx-4QQ)
12:28:41	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:27%20GMT	https://www.youtube.com/channel/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCKizsKkBBjuEoY_fgRx-4QQ	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCKizsKkBBjuEoY_fgRx-4QQ.9b2.delayed	(from https://www.youtube.com/channel/UCKizsKkBBjuEoY_fgRx-4QQ)
12:28:42	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Oct%202022%2006:58:28%20GMT	https://www.youtube.com/channel/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCKizsKkBBjuEoY_fgRx-4QQ	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCKizsKkBBjuEoY_fgRx-4QQ.9b3.delayed	(from https://www.youtube.com/channel/UCKizsKkBBjuEoY_fgRx-4QQ)
12:28:43	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:28%20GMT	https://www.youtube.com/channel/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCKizsKkBBjuEoY_fgRx-4QQ	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCKizsKkBBjuEoY_fgRx-4QQ.9b4.delayed	(from https://www.youtube.com/channel/UCKizsKkBBjuEoY_fgRx-4QQ)
12:28:43	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Oct%202022%2006:58:29%20GMT	https://www.youtube.com/channel/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCKizsKkBBjuEoY_fgRx-4QQ	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCKizsKkBBjuEoY_fgRx-4QQ.9b5.delayed	(from https://www.youtube.com/channel/UCKizsKkBBjuEoY_fgRx-4QQ)
12:28:44	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/t/privacy.9b6.delayed	(from https://www.youtube.com/channel/UCG0HA4uyuuzPzeq_US_ywVg)
12:28:47	29712/29712	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Oct%202022%2006:58:31%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCG0HA4uyuuzPzeq_US_ywVg	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/feeds/videosbda8.xml	(from https://www.youtube.com/channel/UCG0HA4uyuuzPzeq_US_ywVg)
12:28:48	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:33%20GMT	https://www.youtube.com/channel/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCG0HA4uyuuzPzeq_US_ywVg	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCG0HA4uyuuzPzeq_US_ywVg.9b8.delayed	(from https://www.youtube.com/channel/UCG0HA4uyuuzPzeq_US_ywVg)
12:28:48	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Oct%202022%2006:58:34%20GMT	https://www.youtube.com/channel/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCG0HA4uyuuzPzeq_US_ywVg	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCG0HA4uyuuzPzeq_US_ywVg.9b9.delayed	(from https://www.youtube.com/channel/UCG0HA4uyuuzPzeq_US_ywVg)
12:28:49	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:35%20GMT	https://www.youtube.com/channel/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCG0HA4uyuuzPzeq_US_ywVg	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCG0HA4uyuuzPzeq_US_ywVg.9ba.delayed	(from https://www.youtube.com/channel/UCG0HA4uyuuzPzeq_US_ywVg)
12:28:49	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Oct%202022%2006:58:35%20GMT	https://www.youtube.com/channel/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCG0HA4uyuuzPzeq_US_ywVg	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCG0HA4uyuuzPzeq_US_ywVg.9bb.delayed	(from https://www.youtube.com/channel/UCG0HA4uyuuzPzeq_US_ywVg)
12:28:50	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/t/privacy.9bc.delayed	(from https://www.youtube.com/channel/UCFGhmTw1Eve6MF31RkRXswA)
12:28:51	95294/95294	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Oct%202022%2006:58:37%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCFGhmTw1Eve6MF31RkRXswA	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/feeds/videos08ee.xml	(from https://www.youtube.com/channel/UCFGhmTw1Eve6MF31RkRXswA)
12:28:51	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:37%20GMT	https://www.youtube.com/channel/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCFGhmTw1Eve6MF31RkRXswA	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCFGhmTw1Eve6MF31RkRXswA.9be.delayed	(from https://www.youtube.com/channel/UCFGhmTw1Eve6MF31RkRXswA)
12:28:52	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Oct%202022%2006:58:38%20GMT	https://www.youtube.com/channel/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCFGhmTw1Eve6MF31RkRXswA	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCFGhmTw1Eve6MF31RkRXswA.9bf.delayed	(from https://www.youtube.com/channel/UCFGhmTw1Eve6MF31RkRXswA)
12:28:53	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:38%20GMT	https://www.youtube.com/channel/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCFGhmTw1Eve6MF31RkRXswA	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCFGhmTw1Eve6MF31RkRXswA.9c0.delayed	(from https://www.youtube.com/channel/UCFGhmTw1Eve6MF31RkRXswA)
12:28:53	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Oct%202022%2006:58:39%20GMT	https://www.youtube.com/channel/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCFGhmTw1Eve6MF31RkRXswA	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCFGhmTw1Eve6MF31RkRXswA.9c1.delayed	(from https://www.youtube.com/channel/UCFGhmTw1Eve6MF31RkRXswA)
12:28:54	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/t/privacy.9c2.delayed	(from https://www.youtube.com/channel/UC2XbMXD6jSrixkpgs7vHFUA)
12:28:54	29185/29185	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Oct%202022%2006:58:40%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UC2XbMXD6jSrixkpgs7vHFUA	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/feeds/videosda25.xml	(from https://www.youtube.com/channel/UC2XbMXD6jSrixkpgs7vHFUA)
12:28:55	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:41%20GMT	https://www.youtube.com/channel/android-app://com.google.android.youtube/http/www.youtube.com/channel/UC2XbMXD6jSrixkpgs7vHFUA	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UC2XbMXD6jSrixkpgs7vHFUA.9c4.delayed	(from https://www.youtube.com/channel/UC2XbMXD6jSrixkpgs7vHFUA)
12:28:55	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Oct%202022%2006:58:41%20GMT	https://www.youtube.com/channel/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UC2XbMXD6jSrixkpgs7vHFUA	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UC2XbMXD6jSrixkpgs7vHFUA.9c5.delayed	(from https://www.youtube.com/channel/UC2XbMXD6jSrixkpgs7vHFUA)
12:28:56	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:42%20GMT	https://www.youtube.com/channel/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UC2XbMXD6jSrixkpgs7vHFUA	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UC2XbMXD6jSrixkpgs7vHFUA.9c6.delayed	(from https://www.youtube.com/channel/UC2XbMXD6jSrixkpgs7vHFUA)
12:28:56	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Oct%202022%2006:58:42%20GMT	https://www.youtube.com/channel/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UC2XbMXD6jSrixkpgs7vHFUA	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UC2XbMXD6jSrixkpgs7vHFUA.9c7.delayed	(from https://www.youtube.com/channel/UC2XbMXD6jSrixkpgs7vHFUA)
12:28:57	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/t/privacy.9c8.delayed	(from https://www.youtube.com/c/OopsChanny)
12:28:58	948825/948825	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Oct%202022%2006:58:43%20GMT	https://www.youtube.com/channel/UC-tJ52OfXxNyZJhj-dGqMYQ	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/UC-tJ52OfXxNyZJhj-dGqMYQ.html	(from https://www.youtube.com/c/OopsChanny)
12:28:59	35336/35336	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Oct%202022%2006:58:44%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UC-tJ52OfXxNyZJhj-dGqMYQ	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/feeds/videos46cf.xml	(from https://www.youtube.com/c/OopsChanny)
12:29:00	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:45%20GMT	https://www.youtube.com/c/android-app://com.google.android.youtube/http/www.youtube.com/channel/UC-tJ52OfXxNyZJhj-dGqMYQ	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/c/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UC-tJ52OfXxNyZJhj-dGqMYQ.9cb.delayed	(from https://www.youtube.com/c/OopsChanny)
12:29:01	487042/487042	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Oct%202022%2006:58:46%20GMT	https://www.youtube.com/c/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UC-tJ52OfXxNyZJhj-dGqMYQ	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/c/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UC-tJ52OfXxNyZJhj-dGqMYQ.html	(from https://www.youtube.com/c/OopsChanny)
12:29:01	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:47%20GMT	https://www.youtube.com/c/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UC-tJ52OfXxNyZJhj-dGqMYQ	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/c/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UC-tJ52OfXxNyZJhj-dGqMYQ.9cd.delayed	(from https://www.youtube.com/c/OopsChanny)
12:29:01	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Oct%202022%2006:58:47%20GMT	https://www.youtube.com/c/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UC-tJ52OfXxNyZJhj-dGqMYQ	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/c/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UC-tJ52OfXxNyZJhj-dGqMYQ.9ce.delayed	(from https://www.youtube.com/c/OopsChanny)
12:29:02	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/t/privacy.9cf.delayed	(from https://www.youtube.com/channel/UCX4N3DioqqrugFeilxTkSIw)
12:29:03	19633/19633	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Oct%202022%2006:58:49%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCX4N3DioqqrugFeilxTkSIw	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/feeds/videos59bd.xml	(from https://www.youtube.com/channel/UCX4N3DioqqrugFeilxTkSIw)
12:29:04	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:49%20GMT	https://www.youtube.com/channel/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCX4N3DioqqrugFeilxTkSIw	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCX4N3DioqqrugFeilxTkSIw.9d1.delayed	(from https://www.youtube.com/channel/UCX4N3DioqqrugFeilxTkSIw)
12:29:04	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Oct%202022%2006:58:50%20GMT	https://www.youtube.com/channel/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCX4N3DioqqrugFeilxTkSIw	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCX4N3DioqqrugFeilxTkSIw.9d2.delayed	(from https://www.youtube.com/channel/UCX4N3DioqqrugFeilxTkSIw)
12:29:05	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2023%20Oct%202022%2006:58:50%20GMT	https://www.youtube.com/channel/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCX4N3DioqqrugFeilxTkSIw	C:/My%20Web%20Sites/YT%20Copy/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCX4N3DioqqrugFeilxTkSIw.9d3.delayed	(from https://www.youtube.com/channel/UCX4N3DioqqrugFeilxTkSIw)
